194	190	750	211
193	190	750	211
194	191	757	213
196	193	764	215
198	195	772	217
200	197	779	219
202	199	786	221
204	201	794	223
206	203	801	225
208	205	809	227
210	206	816	229
212	208	824	231
200	182	750	211
200	181	750	211
201	180	750	211
201	179	750	211
202	179	750	211
203	178	750	211
203	177	750	211
204	176	750	211
205	176	750	211
205	175	750	211
206	174	750	211
177	178	780	219
177	177	780	219
176	176	782	219
174	176	783	220
173	175	785	220
172	175	787	221
171	174	789	221
170	174	791	221
169	173	792	222
168	173	794	222
166	172	796	223
178	178	780	219
176	177	781	219
176	177	782	219
175	177	783	219
175	176	784	220
174	176	784	220
174	176	785	220
174	176	786	220
173	176	787	220
173	176	787	221
172	175	788	221
178	176	795	223
177	175	795	223
177	175	796	223
177	175	797	223
177	175	798	224
176	175	800	224
176	175	801	224
176	174	802	224
176	174	803	225
176	174	804	225
176	174	805	225
186	176	795	223
185	175	796	223
186	175	796	223
186	175	796	223
187	175	797	223
187	175	797	223
187	175	798	223
188	175	798	223
188	175	799	224
189	175	799	224
189	175	800	224
194	184	795	223
194	183	795	223
195	184	795	223
195	184	795	223
196	185	795	223
196	185	795	223
197	186	796	223
198	186	796	223
198	186	796	223
199	187	796	223
200	187	796	223
194	190	811	228
194	190	811	228
194	190	812	228
195	191	812	228
195	192	813	228
195	192	814	229
195	193	815	229
196	193	816	229
196	194	817	230
196	194	818	230
196	195	819	230
178	185	844	237
178	185	844	237
177	185	847	237
176	185	849	238
175	185	851	239
175	185	853	239
174	185	856	240
173	185	858	241
172	185	860	241
171	184	862	242
170	184	865	242
202	190	811	228
201	189	813	228
202	190	812	228
203	190	811	228
204	190	810	227
205	190	809	227
205	191	808	227
206	191	807	227
207	191	807	226
208	191	806	226
209	191	805	226
218	188	828	232
218	188	827	231
220	188	827	231
221	188	827	231
223	188	828	232
224	188	828	232
225	188	829	232
227	188	829	232
228	188	830	232
229	188	830	232
231	188	830	232
226	188	828	232
227	187	828	232
228	187	828	232
229	187	828	232
230	187	829	232
231	187	829	232
232	187	829	232
233	187	829	232
234	187	830	232
235	187	830	232
236	187	830	232
202	177	844	237
203	176	844	237
202	176	845	237
201	175	846	237
200	175	847	237
199	174	848	238
198	173	849	238
197	173	850	238
196	172	851	239
195	172	851	239
194	171	852	239
185	175	861	242
184	174	861	242
182	173	863	242
181	173	864	243
179	173	866	243
178	172	867	243
176	172	868	244
175	172	870	244
174	171	871	245
172	171	872	245
171	170	874	245
178	180	828	232
176	179	829	232
175	179	828	232
174	179	826	231
173	180	825	231
172	180	824	230
171	180	822	230
170	180	821	230
169	180	820	229
168	180	819	229
167	180	817	228
162	148	828	232
161	148	826	231
159	146	826	231
158	144	825	231
157	143	824	231
156	141	824	230
154	139	823	230
153	138	822	230
152	136	822	230
151	134	821	230
149	132	820	229
154	129	844	237
152	127	843	236
151	125	844	237
150	123	844	237
149	121	845	237
148	120	846	237
148	118	846	237
147	116	847	238
146	114	848	238
145	112	848	238
144	110	849	238
162	126	811	228
161	124	811	228
161	123	810	227
161	122	808	227
161	121	807	227
161	120	805	226
161	119	804	226
161	118	802	225
161	118	801	225
161	117	799	225
161	116	798	224
147	134	811	228
147	133	809	227
146	133	808	227
145	133	808	227
144	133	807	227
144	133	806	226
143	133	805	226
142	134	805	226
141	134	804	226
141	134	803	226
140	134	803	225
123	118	811	228
122	118	810	227
120	117	810	227
118	116	809	227
117	115	809	227
115	115	809	227
113	114	809	227
112	113	808	227
110	112	808	227
108	111	808	227
107	111	808	227
147	171	828	232
145	170	827	231
145	172	828	232
146	175	829	232
147	177	830	232
147	180	831	232
148	183	832	232
149	185	833	233
149	188	833	233
150	190	834	233
150	193	835	233
155	166	861	242
155	168	861	242
156	169	864	242
157	170	866	243
158	171	868	244
158	172	870	244
159	173	873	245
160	174	875	246
161	175	877	246
162	175	879	247
162	176	881	248
93	171	828	232
93	171	830	232
90	172	829	232
87	173	828	232
84	173	827	231
81	174	826	231
78	174	825	231
75	175	824	230
72	175	824	230
68	176	823	230
65	176	822	230
86	165	811	228
82	165	810	227
81	165	808	227
79	165	807	226
77	165	805	226
75	164	804	226
73	164	802	225
71	164	801	225
70	164	799	225
68	164	798	224
66	164	796	224
93	184	780	219
91	183	778	218
90	184	776	217
90	185	773	217
90	186	771	216
90	187	769	216
89	188	766	215
89	189	764	214
89	190	762	214
89	191	759	213
88	192	757	212
80	181	749	210
79	181	746	209
79	182	744	208
78	182	741	207
77	182	738	207
76	183	735	206
76	183	733	205
75	183	730	204
74	183	727	203
73	184	725	203
73	184	722	202
87	96	749	210
86	96	746	209
86	91	745	208
86	87	744	208
86	82	743	208
86	77	742	208
86	73	741	207
86	68	739	207
86	63	738	207
86	59	737	206
86	54	736	206
12	162	720	202
12	157	718	201
8	158	717	201
3	160	715	200
0	162	713	200
-4	163	711	199
-8	165	709	199
-12	166	707	198
-16	168	705	197
-20	169	703	197
-24	171	701	196
6	155	720	202
1	156	718	201
0	157	717	201
-2	157	716	201
-4	158	715	200
-6	158	714	200
-8	159	714	200
-11	160	713	200
-13	160	712	199
-15	161	711	199
-17	161	710	199
33	161	720	202
30	161	719	201
31	162	718	201
32	162	718	201
33	163	718	201
33	163	718	201
34	164	717	201
35	164	717	201
36	165	717	201
36	165	717	201
37	166	716	201
27	164	706	198
27	164	705	197
27	164	704	197
28	165	704	197
28	165	703	197
28	165	702	196
28	166	701	196
28	166	700	196
28	167	699	196
28	167	699	196
28	167	698	195
0	167	735	206
0	167	734	205
-1	167	735	206
-2	167	736	206
-4	168	737	206
-5	168	739	207
-7	168	740	207
-8	169	741	207
-10	169	742	208
-11	169	744	208
-13	170	745	208
-56	167	735	206
-57	167	736	206
-61	167	736	206
-65	167	737	206
-68	167	738	206
-72	167	738	207
-76	167	739	207
-80	167	739	207
-83	168	740	207
-87	168	741	207
-91	168	741	207
-95	171	706	198
-98	171	706	198
-102	171	705	197
-106	171	703	197
-110	171	702	197
-113	172	700	196
-117	172	699	196
-121	172	698	195
-125	172	696	195
-128	173	695	195
-132	173	693	194
-138	174	735	206
-141	174	733	205
-145	174	734	205
-149	174	735	206
-153	175	736	206
-157	175	737	206
-161	175	738	206
-164	175	739	207
-168	176	740	207
-172	176	741	207
-176	176	742	207
-101	169	764	215
-104	169	764	215
-104	169	767	215
-103	168	769	216
-103	168	771	217
-102	168	773	217
-102	168	775	218
-101	168	777	219
-101	168	779	219
-100	167	781	220
-99	167	783	220
-136	181	735	206
-135	180	737	206
-136	181	736	206
-138	181	735	206
-139	182	734	205
-141	183	734	205
-142	183	733	205
-144	184	732	205
-145	184	732	205
-147	185	731	204
-148	185	730	204
-209	176	764	215
-210	176	763	214
-215	176	764	215
-219	176	765	215
-224	176	766	215
-229	176	767	216
-234	176	769	216
-238	176	770	216
-243	176	771	217
-248	176	772	217
-253	176	773	218
-277	180	795	223
-281	179	796	223
-287	180	798	223
-293	180	800	224
-299	180	803	225
-304	180	805	225
-310	180	807	226
-316	181	809	227
-322	181	812	227
-328	181	814	228
-333	181	816	228
-293	46	811	228
-298	46	813	228
-302	38	815	229
-305	31	816	229
-308	24	818	230
-311	16	820	230
-314	9	822	231
-318	2	824	231
-321	-5	826	232
-324	-12	827	232
-327	-19	829	233
