1	57	222	209
5	57	222	209
5	57	224	211
5	58	226	213
5	58	228	215
5	59	230	217
5	59	232	219
5	60	235	221
5	60	237	223
5	61	239	225
5	62	241	227
5	62	243	229
52	76	222	209
56	77	222	209
60	79	222	209
64	81	222	209
69	82	222	209
73	84	222	209
77	86	222	209
81	88	222	209
86	89	222	209
90	91	222	209
94	93	222	209
88	87	230	217
92	88	230	217
95	89	230	217
99	91	231	218
102	92	231	218
106	93	232	219
110	94	232	219
113	96	232	219
117	97	233	220
121	98	233	220
124	99	234	221
118	97	235	221
121	98	235	221
124	99	235	221
127	100	236	222
130	101	236	222
133	102	237	223
136	103	237	223
139	104	238	224
142	105	238	224
145	106	239	224
148	107	239	225
133	95	230	217
136	96	230	217
138	96	230	217
140	96	230	217
142	96	230	217
143	97	230	217
145	97	230	217
147	97	229	217
149	97	229	217
151	98	229	216
153	98	229	216
161	91	240	226
162	91	239	225
165	91	240	226
167	90	240	226
169	90	241	227
172	90	241	227
174	90	242	228
176	90	242	228
178	90	243	229
181	90	243	229
183	89	244	229
194	89	245	230
196	88	245	230
198	88	245	230
201	88	246	231
204	88	246	231
207	88	247	232
209	87	247	232
212	87	248	233
215	87	248	233
218	87	249	233
220	87	249	234
344	84	255	240
346	83	255	240
356	83	256	241
365	83	256	241
374	82	257	242
384	82	258	243
393	82	259	244
403	81	260	244
412	81	260	245
421	80	261	246
431	80	262	246
210	91	260	244
219	90	260	244
216	90	261	245
212	91	261	245
209	91	262	246
205	91	263	246
202	91	263	247
199	92	264	247
195	92	264	248
192	92	265	248
188	92	266	249
266	86	270	254
262	86	270	254
263	86	271	255
264	85	272	256
265	85	272	256
266	85	273	257
267	85	274	258
268	85	275	258
270	85	275	259
271	85	276	260
272	84	277	261
298	95	260	244
299	94	260	244
301	95	260	244
303	95	260	244
306	96	260	243
308	96	259	243
311	96	259	243
313	97	259	243
316	97	259	242
318	98	258	242
321	98	258	242
250	76	270	254
252	76	269	253
250	75	270	254
249	74	270	254
247	73	270	254
245	72	271	255
244	72	271	255
242	71	272	256
241	70	272	256
239	69	272	256
237	68	273	257
245	81	270	254
243	80	270	254
242	80	270	254
241	79	270	254
239	79	270	254
238	79	271	255
237	79	271	255
236	79	271	255
235	79	271	255
234	79	271	255
233	78	272	256
266	79	276	259
264	78	276	259
265	78	276	259
266	78	276	259
267	78	277	260
267	78	277	260
268	78	278	260
269	78	278	261
270	78	278	261
270	77	279	261
271	77	279	262
264	67	270	254
264	66	270	254
265	66	270	254
265	65	270	254
265	64	269	253
265	64	269	253
266	63	269	253
266	62	269	253
266	61	269	253
267	61	269	253
267	60	268	253
242	77	260	244
242	76	259	243
241	76	259	243
240	76	258	242
238	77	257	241
237	77	257	241
236	77	256	240
235	77	255	240
234	77	255	239
233	78	254	238
232	78	253	238
224	82	260	244
222	82	259	243
221	82	259	243
219	83	258	242
218	83	258	242
216	83	258	242
215	84	257	241
213	84	257	241
212	85	257	241
210	85	257	241
209	86	256	240
197	83	260	244
195	83	259	243
193	83	259	243
191	83	259	243
189	84	259	243
187	84	259	243
184	84	259	243
182	84	259	243
180	85	259	243
178	85	259	243
176	85	258	242
191	81	255	240
188	81	254	239
187	81	254	239
186	81	254	239
185	81	254	239
184	81	253	238
182	81	253	238
181	81	253	238
180	81	252	238
179	80	252	237
178	80	252	237
179	79	260	244
177	78	259	243
176	78	259	243
175	78	259	243
174	78	260	244
173	78	260	244
172	78	260	244
171	78	260	244
170	78	260	244
169	77	260	244
168	77	261	244
171	79	250	235
169	78	250	235
169	78	249	234
168	78	249	234
167	78	248	233
166	78	248	233
165	78	247	232
164	78	247	232
163	78	246	232
163	78	246	231
162	78	245	231
155	77	255	240
154	76	254	239
152	76	254	239
151	76	254	239
150	76	254	239
149	76	254	239
148	76	254	239
146	76	254	240
145	76	254	240
144	75	254	240
143	75	255	240
147	73	255	240
145	72	255	240
144	72	255	240
143	72	255	240
142	72	255	240
142	71	255	240
141	71	255	240
