574	309	113	177
576	312	108	170
581	315	109	171
587	318	110	173
592	321	111	175
598	324	112	176
604	327	113	178
610	330	114	180
615	333	115	181
621	336	116	183
627	339	117	185
632	342	118	186
604	344	113	177
606	346	113	177
609	349	113	178
611	352	114	178
614	355	114	179
616	358	115	180
619	361	115	180
621	364	116	181
624	367	116	182
627	370	117	182
629	373	117	183
656	379	110	173
658	381	110	173
662	385	110	173
666	388	110	173
670	391	110	173
674	394	110	173
678	397	110	173
682	400	110	173
686	403	110	173
690	406	110	173
694	409	110	173
611	386	110	173
614	389	109	172
613	390	109	172
613	392	109	172
612	393	109	172
611	395	109	172
610	397	109	172
609	398	109	172
608	400	109	172
607	401	109	172
606	403	109	172
597	353	113	177
596	354	112	176
594	353	113	177
593	352	113	177
591	350	113	177
590	349	113	177
589	348	113	177
587	346	113	178
586	345	114	178
584	344	114	178
583	342	114	178
582	314	115	180
580	312	115	180
579	309	115	180
577	307	115	180
576	304	115	180
574	301	115	181
573	298	116	181
572	295	116	181
570	292	116	182
569	290	116	182
567	287	116	182
627	311	110	173
625	308	110	173
627	306	109	172
629	305	109	172
631	304	109	172
633	302	109	172
635	301	109	171
637	300	108	171
639	298	108	171
641	297	108	170
643	295	108	170
656	281	113	177
657	279	112	176
660	277	112	176
663	275	112	176
665	273	112	176
668	271	113	177
670	269	113	177
673	266	113	177
675	264	113	177
678	262	113	177
680	260	113	177
617	334	117	184
619	331	117	184
618	333	117	184
617	336	117	184
616	338	117	185
615	340	118	185
613	342	118	186
612	344	118	186
611	346	118	187
610	348	119	187
609	350	119	188
599	315	117	184
597	317	117	184
596	317	117	184
594	317	117	184
592	317	117	185
591	317	117	185
589	317	117	185
587	317	117	185
586	317	118	185
584	317	118	185
583	316	118	186
646	312	117	184
644	311	117	184
646	311	117	184
648	311	117	184
650	311	117	184
652	310	117	184
654	310	117	184
655	310	117	184
657	309	117	184
659	309	117	184
661	309	117	184
634	303	115	180
635	302	115	180
636	302	114	179
636	301	114	179
636	300	114	179
637	300	114	179
637	299	114	179
637	298	114	178
637	298	114	178
638	297	114	178
638	297	114	178
609	307	110	173
609	306	109	172
607	306	109	172
606	306	109	171
605	306	108	171
603	306	108	170
602	306	108	170
601	306	107	169
599	306	107	169
598	306	107	168
597	305	106	168
660	297	110	173
658	296	109	172
660	296	109	172
663	295	109	172
665	295	109	171
667	294	109	171
669	294	108	171
671	293	108	171
674	293	108	171
676	292	108	170
678	292	108	170
636	274	108	170
638	273	107	169
637	271	107	169
637	270	107	169
637	268	107	169
637	267	107	168
636	265	107	168
636	264	106	168
636	262	106	168
636	261	106	167
635	259	106	167
792	266	113	177
791	264	112	176
800	263	113	177
808	262	113	177
816	261	113	177
825	260	113	177
833	259	113	178
842	257	114	178
850	256	114	178
858	255	114	179
867	254	114	179
846	209	108	170
854	207	108	170
861	204	108	170
867	200	107	169
874	197	107	169
881	193	107	169
888	190	107	169
894	186	107	168
901	182	107	168
908	179	106	168
915	175	106	168
828	184	106	166
834	180	105	165
836	177	105	165
837	174	105	165
839	171	105	164
840	168	105	164
842	165	104	164
844	162	104	163
845	160	104	163
847	157	104	162
848	154	104	162
751	160	104	163
752	157	103	162
748	154	103	162
744	152	103	162
740	149	103	161
736	147	103	161
732	144	102	161
728	142	102	160
724	140	102	160
720	137	102	160
716	135	102	159
617	213	108	170
613	210	107	169
603	212	107	169
594	214	108	170
585	216	108	170
575	218	108	170
566	220	108	171
557	222	108	171
548	224	108	171
538	226	108	171
529	228	109	172
543	262	108	170
533	264	108	170
525	267	108	170
517	271	108	170
509	275	108	170
501	279	108	170
493	282	108	170
485	286	108	171
477	290	108	171
469	294	108	171
461	297	108	171
524	294	112	176
515	297	112	176
511	301	112	176
507	304	112	176
503	307	112	177
499	311	113	177
495	314	113	178
491	317	113	178
487	321	113	178
483	324	114	179
478	327	114	179
478	338	112	176
473	341	112	176
469	345	112	176
466	348	112	176
462	352	112	176
458	356	112	177
454	359	112	177
450	363	112	177
446	367	112	177
442	371	113	177
438	374	113	177
396	297	117	184
392	300	117	184
386	299	117	184
379	299	117	185
373	298	118	185
367	297	118	186
361	296	118	186
355	295	118	187
349	295	119	187
343	294	119	188
337	293	119	188
418	294	115	180
411	293	115	180
410	292	115	180
409	291	115	180
408	290	115	180
406	290	115	180
405	289	115	180
404	288	115	180
403	288	115	180
401	287	115	180
400	286	115	180
539	346	112	176
537	345	112	175
544	347	111	175
550	350	111	175
557	353	111	175
563	355	111	174
570	358	111	174
576	360	110	174
583	363	110	174
589	366	110	173
596	368	110	173
598	314	117	184
604	316	116	183
610	316	117	184
616	315	117	184
623	314	117	184
629	314	117	185
635	313	117	185
641	313	118	185
648	312	118	186
654	312	118	186
660	311	118	186
590	352	122	191
596	351	122	191
598	353	122	191
600	354	122	192
602	356	123	192
604	358	123	193
606	359	124	194
608	361	124	194
610	363	124	195
612	365	125	195
614	366	125	196
623	264	119	187
624	265	119	187
627	261	119	187
629	257	119	187
632	253	119	187
634	249	119	187
636	245	119	187
639	241	119	187
641	237	119	187
643	233	119	187
646	228	119	187
688	274	124	195
690	269	123	195
694	268	124	195
699	267	124	195
703	265	124	196
708	264	124	196
713	263	125	197
717	261	125	197
722	260	125	197
726	258	126	198
731	257	126	198
714	235	122	191
718	233	122	191
721	231	122	191
725	228	122	191
728	226	122	191
731	223	122	191
735	220	122	191
738	218	122	191
741	215	122	191
745	213	122	191
748	210	122	191
715	280	119	187
718	277	119	186
719	278	118	186
720	280	118	186
722	281	118	186
723	283	118	185
724	284	118	185
726	286	117	185
