605	581	230	78
617	584	225	76
622	589	227	76
629	595	229	77
635	601	231	78
641	607	233	78
647	612	236	79
653	618	238	80
659	624	240	81
665	630	242	82
671	635	244	82
677	641	247	83
636	624	234	79
637	627	234	79
639	631	235	79
641	634	236	79
642	638	237	80
644	642	238	80
646	645	238	80
648	649	239	80
649	653	240	81
651	656	241	81
653	660	242	81
584	572	230	78
584	574	230	78
582	572	230	78
579	570	230	78
577	568	230	78
574	567	230	78
572	565	230	78
569	563	230	78
567	561	230	78
564	559	231	78
562	557	231	78
512	563	239	81
509	561	239	81
504	559	239	81
499	558	240	81
493	556	240	81
488	555	240	81
483	553	241	81
478	552	241	82
473	551	242	82
468	549	242	82
462	548	243	82
585	537	248	84
579	535	248	84
581	533	249	84
583	531	249	84
585	529	250	84
587	527	251	85
589	525	252	85
591	523	252	85
593	521	253	85
594	519	254	86
596	517	254	86
590	582	253	86
591	579	253	86
593	581	254	86
594	583	254	86
596	585	255	86
597	586	255	87
598	588	256	87
600	590	257	87
601	591	257	87
603	593	258	87
604	595	258	88
604	595	259	87
605	596	259	87
606	598	260	87
608	599	260	87
609	601	261	87
610	603	261	87
611	604	262	87
613	606	262	88
614	607	263	88
615	609	263	88
617	610	264	88
590	599	269	91
591	600	269	91
591	601	270	91
590	602	271	91
590	603	271	91
590	603	272	92
589	604	273	92
589	605	274	92
589	606	274	93
589	607	275	93
588	608	276	93
565	572	274	93
564	572	274	93
563	571	275	93
561	570	275	93
559	569	276	93
558	567	277	94
556	566	277	94
555	565	278	94
553	564	278	94
552	563	279	95
550	561	280	95
541	597	285	96
539	595	285	96
537	596	286	96
535	597	287	96
533	598	288	96
531	598	288	97
529	599	289	97
527	600	290	97
525	601	291	97
523	602	292	98
521	602	293	98
476	596	297	100
473	596	297	100
469	597	298	100
465	597	299	100
460	597	300	101
456	598	301	101
451	598	302	101
447	599	303	102
443	599	304	102
438	599	305	102
434	600	306	103
470	520	285	96
465	520	286	96
463	516	285	96
461	512	285	96
458	508	285	96
456	504	284	95
454	499	284	95
452	495	284	95
450	491	284	95
448	487	283	95
445	483	283	95
441	533	274	93
438	528	273	92
436	527	272	92
434	526	272	92
431	525	271	92
429	524	270	92
427	523	269	91
424	522	269	91
422	520	268	91
420	519	267	91
417	518	266	90
479	546	264	89
476	544	263	88
477	545	262	88
479	545	261	88
480	546	260	87
481	546	259	87
482	547	258	87
483	547	257	86
484	548	256	86
486	548	256	86
487	548	255	85
545	572	253	86
546	572	252	85
550	574	251	85
554	575	250	85
559	577	249	84
563	579	248	84
567	580	247	84
572	582	246	83
576	584	245	83
580	586	244	83
585	587	243	83
576	540	264	89
580	541	263	88
583	540	263	88
587	539	263	88
591	538	263	88
594	537	263	88
598	536	264	88
601	535	264	89
605	534	264	89
608	533	264	89
612	532	265	89
525	521	253	86
528	519	253	86
527	518	252	85
525	516	252	85
524	515	251	85
522	513	251	85
521	511	250	85
519	510	250	85
518	508	250	85
516	507	249	85
515	505	249	84
506	556	253	86
504	554	252	85
502	555	252	85
500	556	252	85
498	558	251	85
496	559	251	85
494	560	251	85
493	562	251	85
491	563	251	85
489	564	250	85
487	565	250	85
588	550	244	82
586	551	243	81
589	551	243	81
593	551	242	81
597	552	242	81
601	552	241	80
604	552	240	80
608	553	240	80
612	553	239	80
616	553	239	80
620	554	238	79
612	572	248	84
615	572	247	83
618	573	247	83
622	574	247	83
625	576	247	83
628	577	247	83
631	578	247	83
634	580	247	83
637	581	247	83
640	582	247	83
643	583	247	83
617	580	248	84
620	581	247	84
621	582	248	84
623	583	248	84
624	584	248	84
625	585	248	84
627	586	248	84
628	587	248	84
630	588	248	84
631	589	248	84
633	590	248	84
596	564	248	84
597	565	248	84
596	564	248	84
596	563	248	84
595	563	248	84
594	562	248	84
594	562	248	84
593	561	248	84
592	561	248	84
591	560	248	84
591	560	248	84
503	504	253	86
502	503	253	86
496	499	253	86
491	496	253	86
485	492	253	86
480	489	254	86
474	485	254	86
469	481	254	86
463	478	254	86
457	474	255	86
452	470	255	87
467	522	259	87
461	518	259	87
457	517	259	87
452	517	260	87
448	516	260	87
443	516	261	87
439	515	261	87
434	514	262	87
430	514	262	87
425	513	262	87
